"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,"Расстояние до центра, км",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Есть Балкон,Есть Лоджия,Metro_Аметьево,Metro_Горки,Metro_Дубравная,Metro_Козья слобода,Metro_Кремлёвская,Metro_Площадь Тукая,Metro_Проспект Победы,Metro_Северный вокзал,Metro_Суконная слобода,Metro_Яшьлек,Цена_log
65.0,10,21,3.010624148723322,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.232909351762075
64.2,9,10,7.098852691761467,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.00144958121117
32.0,3,19,6.355571933475567,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.90737474309945
32.6,10,18,4.794220254394709,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16.224255936714766
21.8,5,9,14.353528223115632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.557448378884015
76.1,7,20,3.6817125452285473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.05127107080692
63.1,4,6,1.9731371163968925,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.11641976011554
59.5,12,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.449423319811945
73.7,5,9,7.497982514381213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.690204559574617
37.0,8,22,8.444419990354294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.04552506565036
82.2,19,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.555059490725338
64.0,1,10,6.348495833158853,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.46168542627038
34.7,25,25,2.745823440266608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.388122864507256
93.9,7,16,2.7453072856584133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.97080744381535
56.0,9,19,14.37047765325413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.955459185141658
22.0,2,4,1.0547389260310398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.341567078850604
59.0,4,5,1.6884167188956,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.42484485971084
32.9,5,8,3.500514908702043,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.955576839107596
42.9,4,5,5.456768969703203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.843658936835498
80.8,3,5,24.0619834545899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.677949067800615
69.4,9,10,9.354827436118542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.42558042423569
60.6,2,5,3.980622672856065,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.843658936835498
82.1,3,8,3.067720519702951,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17.21437455272875
103.9,5,19,3.008401749189452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.28196257928991
57.0,3,3,20.386356199485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.86320353036178
35.3,5,9,6.384503733845037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.16755663769502
60.1,4,5,0.758221177655399,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17.06382249793661
30.4,7,25,3.885114415829032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.089323370327545
62.3,2,22,6.182144885408042,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.385830162111496
37.0,9,10,4.081675834203927,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.204273438942487
54.7,6,25,12.900455169238413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.122486098821536
56.2,4,6,7.5044900677521245,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.47926056985631
64.7,1,3,3.66112028189193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.213405921671733
34.0,5,6,2.9392257049950645,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.64006001130563
65.0,6,10,5.260582475901366,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.556286128199478
43.8,2,7,21.70544360339571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.861516430807475
24.7,1,19,6.30599107933822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.670244982848228
18.2,2,5,5.358341212708574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.11023799953124
45.0,4,5,4.097122913007067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.830413578506539
45.0,21,25,2.4407394852762683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.59432989206649
81.6,4,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.81865295858588
62.6,5,14,6.676466548031388,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.20418169162298
44.3,2,5,5.854657554216357,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.830413711839864
48.2,2,9,7.236701064652903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.128046080821385
41.2,9,25,6.079068807500537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.256987736857138
39.5,9,10,9.269478312822294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.869506206534194
53.0,2,5,2.7769328846470858,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.789591722875162
82.2,2,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.510813253765924
40.5,2,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.261546519999623
48.4,3,8,3.9187150983231582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.47226753485437
65.9,14,15,2.663923382969432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.782042933862765
66.5,3,9,4.65694786952643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.41820031748273
86.3,4,5,13.192765728957218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.806230339945976
85.0,8,8,4.746754261641584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.705882371415992
34.9,1,9,9.244705850752029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.687312734865866
32.7,6,9,5.209601053481329,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.86963441986494
80.0,2,9,3.471292720902388,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.892822864593636
31.9,7,24,6.204221523213351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.984422191099869
22.1,4,13,7.867883218889441,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.72287587968973
51.3,4,5,3.427481415775396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.034714150714915
36.5,2,7,21.774241819578823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.784924320347477
64.3,21,25,3.885114415829032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.567050615675818
95.9,3,20,6.222253603675545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.637484564873198
79.9,17,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.923320779622344
39.4,7,8,6.222253603675545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.15442767663772
51.3,5,10,6.272487468989085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.138878288084037
69.8,10,25,8.543989036283286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.683977537258304
43.0,13,17,4.939533973242676,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.118094750957916
94.2,1,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.52089059735552
102.0,3,21,4.492313206720885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.58573958082132
14.0,3,9,7.285444334531306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.009433329466965
19.0,3,5,3.323427536264124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.454507466814658
89.4,4,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.528216636959677
48.6,10,20,2.7751459693028773,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.915602891887552
49.1,6,9,3.5224709108089285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.29958361040653
65.3,4,8,6.222253603675545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.371962452494888
117.6,4,5,1.20466546278287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.927528456005803
49.4,8,25,8.543989036283286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.348413485448646
51.0,3,9,7.804624882506181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.967156591685619
54.3,3,5,5.345242582886693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.08660508706612
19.4,2,3,20.15287426257723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.199051381576908
45.5,8,9,5.059419446977588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.973069994514992
68.3,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.569597994545425
42.7,9,12,5.036296840917648,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.087533448479086
64.0,1,8,3.5347111418575112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.11809565095832
47.7,4,5,5.421606995856863,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.93777221658751
66.2,7,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.57590529737014
82.4,9,10,8.298300627324348,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.257857680289998
25.8,7,12,7.428350400940495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.656060350091908
35.6,1,3,20.12958795152075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.501909696719672
78.9,2,14,14.42773432940933,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,16.369399045845025
62.8,12,17,2.9153707135589864,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.40327466837995
68.9,7,10,8.309523691878875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.213405921671733
57.0,3,9,5.663285154432267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.152497174294005
92.1,6,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.612182011732823
63.3,4,10,3.144781673409302,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17.73879843579772
82.2,19,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.555059490725338
38.8,4,16,5.150286304620739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.380231966370477
43.0,8,9,7.404319188891841,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.955576839107596
84.3,4,5,1.249654860587812,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.68907525404123
35.5,1,8,3.9187150983231582,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16.300417291085605
29.2,7,10,9.101314275039494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.319587954740548
42.9,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.924304691305325
24.5,6,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.691148599291397
56.1,6,7,6.993213504296891,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.066802461833923
28.3,6,25,6.32621916013964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.124648831887733
19.0,1,9,6.950420208698083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.068273812173887
59.0,3,5,5.009270163824711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.931766193248746
70.2,17,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.57108033860725
52.6,9,10,8.774633117647152,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.300417291085605
31.7,8,20,6.104600615518209,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.03580040823149
30.9,4,9,5.2117410618983016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.702428831903658
47.7,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.382765025846997
57.4,3,26,2.8927893418009294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.05811857338961
63.1,4,17,6.083946762368804,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.583094966989872
68.7,5,7,7.466429944076929,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15731646026544
50.0,13,24,5.4662971465546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.213405921671733
74.8,11,11,4.20785854378863,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.432906463791053
58.0,2,2,6.2522911101224645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.573196219302087
48.6,5,5,0.758221177655399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.575204055529493
89.0,2,8,3.9187150983231582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.87421767762801
67.4,12,23,6.220011736722559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.617651589706075
30.0,12,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.13789837629371
122.5,7,19,2.949112363595301,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.686503234672102
20.0,1,9,5.079935828614964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.214227685996272
55.6,9,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.389926580207256
72.8,16,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.704310024903013
44.0,5,5,3.3387239436566927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.925723879522977
40.6,1,9,6.695326979335662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.098513261408026
18.0,7,9,7.285635081241549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.173919972664004
40.0,2,23,5.902686284820062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.192544372193336
64.0,3,9,4.449847729724144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.147653579413074
68.3,10,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.640907017868262
43.4,1,14,14.42773432940933,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.936933541745166
42.4,3,5,14.20755644190302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.607270193858982
33.8,5,10,2.7938446635325165,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.16593307570136
99.9,3,4,15.099912533218196,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.50913730603596
55.3,8,15,6.293107568942538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.164979332277014
31.0,3,5,10.779444938330712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.308414878861498
50.7,1,9,8.907713578282749,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.066802461833923
42.9,4,5,5.456768969703203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.843658936835498
54.8,6,14,8.495919376997326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.092777945538128
65.4,3,9,5.180131279980517,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.19496418781606
38.4,3,10,14.738298160449242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.749926472102512
22.1,4,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.936573894238999
58.1,13,19,4.709331641908926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.38888593201753
33.7,9,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.066802461833923
46.9,11,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
51.3,3,9,4.632728085615701,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.3003339542868
105.0,1,10,4.372995310446159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.380459992348886
89.2,4,21,4.492313206720885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.41446533190252
44.5,16,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
38.2,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.04365234566365
42.8,3,5,1.7481419839977217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.843658936835498
38.4,5,9,6.315010657759913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.332944173450713
28.0,1,5,7.248940170749837,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.631962802384313
66.0,3,9,5.87036992666363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.11809065094582
58.8,7,9,0.7870904985300613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.665581076927158
61.0,7,10,8.328922790205375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.14765455028724
72.0,4,10,6.227114995035542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.275014011507125
31.0,1,5,6.205164631005755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.610597983397946
89.5,4,5,13.033058089841902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.541400742682697
61.2,1,10,6.348495833158853,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.410765339548004
20.5,1,9,6.0124473644006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.35237799261728
92.6,2,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.60421872358455
41.6,4,10,3.7793455339324216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.066802461833923
25.8,2,10,14.738298160449242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.569914413658926
29.7,3,5,5.626897399541511,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.520258832020865
61.7,4,14,8.145356371724588,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.316946591670696
43.0,23,23,8.95563676331398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.066697193146553
43.3,1,5,5.524655616993678,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.803385043104912
15.0,4,5,2.7723956392202824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.145234832146
19.0,1,9,6.950420208698083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.068273812173887
76.9,20,24,3.312362293243082,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,16.88728757335075
78.0,8,18,17.137561031317922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.978833698567334
58.6,3,3,20.58429976453216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.961441957872001
36.2,2,19,12.86033109261013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.848908292032746
34.4,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.733902824968563
60.4,2,8,7.436786651829983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.249124001084017
58.0,3,7,1.9686301036084912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.457246018476216
43.3,7,10,9.044542283710522,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.978833698567334
77.5,2,19,4.709331641908926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.612182011732823
17.6,4,9,7.285635081241549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.11023799953124
96.0,2,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.4626402893247
23.5,3,9,20.013182377666222,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.587067489942822
43.2,8,16,6.255875086202403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.990148750276969
99.3,6,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.667372518835283
68.9,26,26,5.492897701754755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.231424425551033
53.2,11,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.548240428483663
17.4,5,5,5.276530990211187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.962913328262083
150.0,2,5,0.9393803111362146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.621061341128843
13.9,1,5,2.339170009879088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.038992122882387
79.7,6,23,6.220011736722559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.79541325220406
95.0,10,17,7.73945841514215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.588099342704055
33.7,3,10,7.497982514381213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.092777945538128
33.9,11,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.118145749703356
45.2,4,4,13.302405250632017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.527505239228866
91.5,10,11,8.999832966448793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.50675370854671
62.8,4,9,5.452040720780616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.253500375300764
15.0,4,5,2.7723956392202824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.145234832146
49.4,3,25,2.8256869013794623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.204635392130353
35.4,10,10,8.996065855781758,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.882373444019521
73.4,2,9,6.348495833158853,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16.731658406317273
56.7,1,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.13789837629371
41.5,2,9,7.866936057344911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.607270193858982
70.4,4,13,12.86033109261013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.34443417291386
91.5,10,11,8.999832966448793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.50675370854671
20.0,1,9,5.079935828614964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.214227685996272
55.8,12,17,6.416723147050172,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.454567959008102
39.5,4,14,8.498189540418622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.207817609334086
35.1,8,25,14.280551029186212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.803385043104912
103.6,1,2,23.407231255709323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.747013649197175
61.0,5,9,6.329475332170398,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.600521861931007
27.1,1,3,20.663439869784277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.623799493077952
53.1,6,17,12.877225861792716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.943742382861155
61.0,7,9,2.709147776614296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.80003025486795
69.5,4,7,1.211439396607261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.938898351213453
151.1,5,9,4.001890749546281,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.977786332757326
17.0,7,9,7.173487234727367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.11023799953124
37.2,17,24,6.204221523213351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.013663260015026
55.3,1,5,4.764062416093191,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.747032114495013
77.5,10,14,14.046392694323757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.58182973008354
76.6,10,17,12.678586186924308,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,16.287840197695743
42.0,15,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.191090596785127
65.8,2,9,6.906398682656825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.152497174294005
31.0,15,16,4.394286569489354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.919644834185693
17.6,4,9,7.285635081241549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.11023799953124
30.1,1,3,20.6563514611536,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.454507466814658
55.0,7,9,2.166811662811208,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.732740657446595
33.7,14,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.11222857326871
120.5,4,5,0.9742162947853368,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.72753358339242
87.1,4,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.486800020360125
13.0,7,9,7.366181537636034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.869822936167798
35.8,12,19,2.601899997154448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.395727463314174
53.1,8,22,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.377288815877044
57.7,4,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.456029747113448
81.7,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.20519044946828
33.7,3,10,7.497982514381213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.092777945538128
118.0,5,6,6.280881052229441,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.648723960844016
63.0,8,9,5.833588475724514,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.152497174294005
60.0,3,5,5.906843780169384,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.066802461833923
71.1,5,5,12.15457297008851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.789591722875162
34.6,9,11,7.761243514016058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22264672910998
32.0,2,3,4.786754370603982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.483217567201578
70.3,14,20,3.509972755466052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.05418904934434
28.0,2,24,6.050106626108674,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.830413711839864
35.6,2,3,3.4483934218095222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.49260730578806
48.0,5,5,5.322597119369283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.623799493077952
56.0,9,20,6.222253603675545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.353167852189184
34.6,1,10,6.080957659184843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.00043771997602
33.1,7,9,7.613138948806744,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.404745967162468
113.6,1,5,24.0619834545899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.01829573998962
46.7,4,7,6.952236972434434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.967272761223736
36.4,3,18,8.178323314863306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.76142084987672
