Чистовая отделка,Проверено в Росреестре,От зайстройщика,Log_Цена,Log_Площадь,Log_Кол_во_этажей,Близость_к_центру_exp,is_first_floor,is_last_floor,Ближайшая станция метро_Аметьево,Ближайшая станция метро_Горки,Ближайшая станция метро_Дубравная,Ближайшая станция метро_Козья слобода,Ближайшая станция метро_Кремлёвская,Ближайшая станция метро_Площадь Тукая,Ближайшая станция метро_Проспект Победы,Ближайшая станция метро_Северный вокзал,Ближайшая станция метро_Суконная слобода,Ближайшая станция метро_Яшьлек,Балкон/Лоджия_Балкон,Балкон/Лоджия_Лоджия
0,0,1,16.006998825198874,3.817712325956905,1.6094379124341003,0.10596644561132507,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,14.82674813091596,2.6390573296152584,2.302585092994046,0.5500086179331463,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,15.789591722875162,3.7376696182833684,2.3978952727983707,0.3354165490299432,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.90737474309945,3.4372078191851885,2.4849066497880004,0.3121332459890862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.89495209964411,3.784189633918261,1.791759469228055,0.6786456831756275,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,15.983420862048188,3.5751506887855933,2.302585092994046,0.05657043219107277,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.250357197818243,2.9444389791664403,2.302585092994046,0.4154211061961326,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.36999434185791,3.9740583963475986,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.213315008456604,3.9512437185814275,2.3978952727983707,0.5465044595241076,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,16.619900772046908,4.61015772749913,1.6094379124341003,0.11450669180397094,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,16.952918984101757,4.364371699435161,2.8903717578961645,0.6579938664193572,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,16.213405921671733,3.6375861597263857,3.091042453358316,0.5008621083301911,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,16.203355586736503,3.7612001156935624,2.302585092994046,0.5633247796618002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.915602891887552,3.903990833730882,3.044522437723423,0.671470130596326,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.316946591670696,4.312140507209715,2.3978952727983707,0.3463114632390689,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,16.334416057472126,4.135166556742356,2.3978952727983707,0.2936058193209911,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.830413711839864,4.168214410788556,1.791759469228055,0.5952326601951743,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,15.483028870189733,2.995732273553991,1.791759469228055,0.6244350964703926,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,16.374309734080164,3.9454577815143836,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,17.072837607697874,4.152613470346076,3.091042453358316,0.5248033777691204,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,15.919644834185693,4.069026754237811,2.302585092994046,0.3781303094189326,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,16.45467795295069,4.23410650459726,2.1972245773362196,0.45829623998721625,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,16.86187044939236,4.469350462845557,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,16.242832320632584,4.255612709818223,1.6094379124341003,0.11450669180397094,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.189166396016518,4.566429357671661,2.8903717578961645,0.6547019990567388,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,16.15442767663772,3.6054978451748854,2.302585092994046,0.34092192253782927,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.29387527254705,4.14946386144318,2.302585092994046,0.38254629576794186,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.374603647065463,3.7328963395307104,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,16.369399045845025,4.380775852772229,2.70805020110221,0.1261035638636782,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,16.348413485448646,4.174387269895637,2.302585092994046,0.30560712146155045,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,16.200968442471737,3.55820113047182,2.4849066497880004,0.3282812039384013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.160196922854226,4.030694535145645,2.772588722239781,0.4052790110352649,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,16.138878288084037,3.126760535960395,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.704310024903013,4.301358731606427,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,16.63385335201067,4.231203744939298,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,16.60550940313494,4.115779842942166,3.044522437723423,0.6591497346238416,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,15.555976732804778,3.459466289786131,1.791759469228055,0.16767843846923905,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,17.41774223261535,4.502029427068578,3.091042453358316,0.5248033777691204,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.61947687646566,4.370712874773608,2.995732273553991,0.5087096586803335,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.209674496184565,4.566429357671661,2.8903717578961645,0.6547019990567388,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,15.414898336565054,3.3068867021909143,2.1972245773362196,0.12453828294185305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,15.949677117676545,3.1484533605716547,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.21492558444269,3.7013019741124933,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.436549454804126,4.33204826486764,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,15.714628695213417,3.7612001156935624,1.3862943611198906,0.05041451562371233,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.687312888712007,3.414442608412176,1.791759469228055,0.6540966225461639,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.40327466837995,4.189654742026425,2.3978952727983707,0.32551411244296335,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,16.54981319514983,4.232656178019613,3.2188758248682006,0.3845458502864221,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.955576839107596,4.189654742026425,2.9444389791664403,0.08991052060382516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,16.050887008216737,3.288401887516811,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.73228624758904,3.828641396489095,1.791759469228055,0.6712048321616162,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,17.4315504927902,4.502029427068578,2.995732273553991,0.5571285647123367,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,17.233237274364523,5.300814246746624,1.9459101490553132,0.25380957334214527,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.487603302362164,4.0943445622221,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.069753565279804,4.390738575275903,3.258096538021482,0.7044822711552894,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.300417291085605,4.14946386144318,1.9459101490553132,0.46782223496617154,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,17.278812281802775,4.4272389774954295,1.791759469228055,0.7868317861251948,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,15.404745967162468,3.529297384289471,2.302585092994046,0.33533377073881326,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,16.630654032631867,4.0943445622221,3.091042453358316,0.6277924913734175,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.32502859753197,4.456670177669648,2.302585092994046,0.37823345440222217,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.717618233614914,3.8732821771117156,1.791759469228055,0.7339145124804538,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,15.422946668128484,3.7232808808312687,1.6094379124341003,0.13832899347967378,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,15.747032114495013,3.744787086052232,1.791759469228055,0.4445857884954155,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,16.449423319811945,4.102643365036796,2.9444389791664403,0.424213375406165,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.918424577929366,4.420044701861403,2.995732273553991,0.08588612761593069,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,15.679590843810702,3.713572066704308,2.302585092994046,0.3076131186103878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.974636420889546,4.927253685157205,2.3978952727983707,0.6901291263461486,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.118095750958314,4.410371107683024,2.9444389791664403,0.08329195742344354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.931766193248746,3.5667118201397288,2.3978952727983707,0.25684512491289213,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.54399048484445,4.429625613473161,1.791759469228055,0.7868317861251948,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,16.458133024918403,4.35799005684564,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,16.563268597144894,4.207673247529104,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,16.587474084810136,4.387014176184921,2.302585092994046,0.21646924357985842,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,16.651660820344823,4.276666119016055,1.791759469228055,0.9059839176684045,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,16.64754679774029,4.592084946439436,2.5649493574615367,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.63385335201067,4.231203744939298,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,17.12966023470422,4.504244267398131,3.295836866004329,0.8454652897113527,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.799311991250416,4.023564380161053,3.044522437723423,0.5895503602076484,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,16.300417207752275,4.023564380161053,1.6094379124341003,0.8382470325935625,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.360759515211956,3.9908341858524357,3.1354942159291497,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,16.066802461833923,3.417726683613366,1.791759469228055,0.8745877887546415,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,16.01262412913954,3.970291913552122,1.791759469228055,0.6399463783721403,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,16.077169588523187,3.828641396489095,2.302585092994046,0.4073038987314386,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.687312888712007,3.828641396489095,1.791759469228055,0.3930745706451933,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,17.323751947415833,4.368181227851829,1.791759469228055,0.8968927152317164,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,15.86963441986494,4.036008985209137,1.3862943611198906,0.050209725881263254,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.829457630254165,4.354141431184346,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,16.001561947061912,4.0943445622221,1.791759469228055,0.4577150547282408,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,17.08004750426878,4.580877493419047,2.70805020110221,0.5852694757355921,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.52089059735552,3.832979798087693,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,15.964944588014255,4.359269647551265,1.3862943611198906,0.06293257555141248,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,16.5949508172264,4.509760001183433,2.3978952727983707,0.4052790110352649,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,17.11134746100564,4.370712874773608,2.1972245773362196,0.6771123694363888,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,15.11023799953124,2.954910279033736,1.791759469228055,0.4634656787744908,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,16.368075934107708,4.007333185232471,2.70805020110221,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,14.70134249472477,2.6390573296152584,1.791759469228055,0.2218840150919187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.35856197295071,3.817712325956905,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,17.14775010324003,4.552823705615882,2.3978952727983707,0.6743518091656805,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,16.627920834450784,4.309455941839047,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.607270193858982,3.8649313978942956,1.791759469228055,0.13865936579592086,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,17.0925798541489,4.312140507209715,3.044522437723423,0.5895503602076484,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.63390887593684,4.328098292648326,3.1780538303479458,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,16.929025911619092,4.2626798770413155,2.772588722239781,0.6193763852473507,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,15.816990693309524,3.871201010907891,2.302585092994046,0.14498978877967156,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.53827733427679,3.4781584227982836,2.995732273553991,0.14699661657880628,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.63450571268408,4.5736795188967205,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.44090359779677,4.31748811353631,3.258096538021482,0.281410091258684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.51013780630191,3.877431560658527,3.044522437723423,0.3400411170030154,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,15.648092181712572,3.4965075614664802,1.791759469228055,0.5173047713431277,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,16.093311136645113,4.000033882750859,1.6094379124341003,0.11450669180397094,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.860033043306743,4.711330381816482,3.258096538021482,0.5275118367536085,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.152497174294005,4.2017030805426,2.302585092994046,0.371131673023538,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.29958361040653,4.204692619390966,2.3978952727983707,0.6179831583108929,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.918424577929366,3.885679030088544,1.791759469228055,0.49592081629623386,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.34043896216581,3.9454577815143836,2.5649493574615367,0.8009489449788335,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,16.1339690985398,3.139832617527748,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.702580358511794,3.4657359027997265,2.833213344056216,0.14705857998242491,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.489659276356317,4.154184562578117,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.020135352690023,3.6189933266497696,2.302585092994046,0.38254629576794186,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.76142084987672,3.742420221041966,1.791759469228055,0.4313278234668739,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,15.747032114495013,3.8815637979434374,1.791759469228055,0.36137643760044197,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,16.41820031748273,5.062595033026967,2.9444389791664403,0.35153074107861354,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,17.122101685341725,4.165113633110308,2.0794415416798357,0.6086124037821194,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,16.166885910365842,4.041295341132285,1.791759469228055,0.47764018918574114,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,17.621061341128843,5.017279836814924,1.791759469228055,0.8738742628043089,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,15.373655386537118,3.7819143200811256,1.791759469228055,0.18865549849593205,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.194982707876203,3.7612001156935624,2.9444389791664403,0.422698628902372,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.761420707019587,3.597312260588446,1.791759469228055,0.40646942236619205,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,16.636829978319703,4.442651256490317,3.044522437723423,0.46986078760425787,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,15.555976908243359,3.903990833730882,1.791759469228055,0.10193739074503552,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.205695729629106,3.696351468952637,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.068273812173887,3.3068867021909143,1.3862943611198906,0.10324337875777459,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.978833698567334,3.5610460826040513,2.70805020110221,0.31141890996095584,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,16.293728303494092,3.927896354584436,2.302585092994046,0.475766426152026,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.012735246411598,3.9396381724611196,2.3978952727983707,0.37870907249071933,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.65283315335293,4.110873864173311,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,16.569597994545425,4.238444906195857,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,16.253936961167852,3.7013019741124933,3.044522437723423,0.6591497346238416,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.118095750958314,3.4372078191851885,2.3978952727983707,0.39412305680678167,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.816990693309524,3.6635616461296463,2.302585092994046,0.15520145418171177,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.11308320963728,4.138361447638875,2.3978952727983707,0.3060424819978155,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,16.21249641737161,4.117409835153096,2.302585092994046,0.47964120364256063,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,15.894950974643477,4.3054155323020415,1.6094379124341003,0.539249901143923,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.351585573503236,3.6506582412937387,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.325109901643454,4.157319361383489,2.302585092994046,0.3467370646248286,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,15.969061973581738,3.6027767550605247,3.258096538021482,0.5310860667487604,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.58182973008354,4.363098624788363,2.70805020110221,0.13319753021220798,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.830413711839864,3.4242626545931514,3.258096538021482,0.2794556587643526,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.166885910365842,4.422448549172797,2.9444389791664403,0.08959815856781322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.607270193858982,3.4339872044851463,1.791759469228055,0.23062299605255623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.066802461833923,4.135166556742356,1.791759469228055,0.4594659955599294,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,16.265653301597208,3.535145354171894,2.3978952727983707,0.5382714100592821,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,17.73879843579772,4.163559631243574,2.3978952727983707,0.636777208902335,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,17.399029524198163,4.881285622068407,2.302585092994046,0.8944786417865909,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,15.068273812173887,2.995732273553991,2.302585092994046,0.36879428481458104,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,14.77102238760702,2.9444389791664403,2.302585092994046,0.21880290351177648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.666664993812518,4.3134800921387715,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,16.4895903084656,4.715816706075155,2.1972245773362196,0.3178955365323974,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.879368660565866,4.52720864451838,2.3978952727983707,0.21646924357985842,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,16.4852826788285,4.012772908528289,3.1354942159291497,0.442027501452041,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,15.76142084987672,3.520460802488973,2.1972245773362196,0.11926133678794958,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,16.404702971070655,4.276666119016055,2.9444389791664403,0.30920724833703706,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,16.356584144129734,3.9908341858524357,3.1354942159291497,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,16.395727463314174,4.110873864173311,2.5649493574615367,0.3413289066823101,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,15.925602660069677,3.6109179126442243,2.3978952727983707,0.5953912358322958,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.257857680289998,4.04305126783455,3.295836866004329,0.45829623998721625,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,16.097893045681612,4.394449154672439,2.9444389791664403,0.10957338387090189,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,16.341159279078756,4.33990170837321,2.302585092994046,0.3223912723027629,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,17.034386422832473,4.511957804265912,2.302585092994046,0.6076258749216664,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.463977049710516,3.5890591188317256,2.302585092994046,0.25981841471035266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.42484485971084,4.0943445622221,1.791759469228055,0.7848052993829336,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.503772319669654,4.231203744939298,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,16.142788361109663,4.282206299391671,2.302585092994046,0.05657043219107277,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.7599912572715,3.6054978451748854,2.70805020110221,0.46448098375735436,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.300417291085605,4.200204952921578,3.2188758248682006,0.46958601985526593,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.660419999923214,4.421247347827163,2.70805020110221,0.3012800603895765,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.433579230084657,4.08260930600368,2.9444389791664403,0.424213375406165,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,17.576943228010325,4.454347296253507,3.258096538021482,0.6666171926783796,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.785412122792106,3.713572066704308,3.2188758248682006,0.6488836984159964,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,15.454507466814658,3.775057150354989,1.3862943611198906,0.09356776698180672,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.16593307570136,3.9646154555473165,2.995732273553991,0.5730043787733988,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.59246984037647,3.996364153861897,2.995732273553991,0.4775133580594706,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,17.03098865709436,3.845883202923601,3.295836866004329,0.6602281732753271,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.332944173450713,3.673765816303888,2.302585092994046,0.40400701433636116,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.789073855626377,4.373238128640803,3.2188758248682006,0.4104822010325188,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.775605482856605,3.768152635008444,1.791759469228055,0.7148059150917647,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,15.90737474309945,4.0943445622221,2.995732273553991,0.1435238752791426,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.843658936835498,3.9318256327243257,2.302585092994046,0.14221465223843394,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.687159030746301,3.563882963939251,2.302585092994046,0.5307636400065485,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.537525463772262,4.4331949212482815,2.302585092994046,0.38254629576794186,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.705882371415992,4.45898767581001,1.791759469228055,0.915562852297379,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,16.04552506565036,3.462606009790799,2.302585092994046,0.5825453398038404,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,15.789591722875162,3.4965075614664802,2.302585092994046,0.7885867813318616,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,16.257857680289998,4.023564380161053,2.3978952727983707,0.45179779242596263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.489659276356317,4.1059436980654525,2.3978952727983707,0.7134342850257012,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,15.850216336521664,3.632309102625542,2.5649493574615367,0.35151217914905886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.257857680289998,4.000033882750859,2.3978952727983707,0.28903908612023166,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.15722030180546,4.130354999745133,2.8903717578961645,0.35382159621594056,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.816990693309524,3.970291913552122,2.3978952727983707,0.11531180664178454,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,16.045417532998773,3.9396381724611196,2.3978952727983707,0.3028820969819869,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.54401683295065,4.29592393562047,3.1354942159291497,0.4117848409699756,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,16.540434329619313,3.8044377947482086,2.3978952727983707,0.6743518091656805,0,0,0,0,0,0,0,0,0,0,1,0,0,1
